pair,method,relation_dim,threshold_quantile,threshold,train_score_mean,known_score_mean,unknown_score_mean,known_unknown_mean_gap,known_score_p95,unknown_score_p50,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
cepstral:hos,relation_pca_residual,33,0.95,0.5752099613195969,0.1954123968399246,0.4374875860103117,0.27214609942673657,-0.16534148658357511,0.7987064363642699,0.096388617995329,0.48186875,0.20333333333333334,0.8055555555555556,0.058,0.1082089552238806,116,372,28,1884
cepstral:hos,relation_pca_residual,33,0.97,0.8567595057506269,0.1954123968399246,0.4374875860103117,0.27214609942673657,-0.16534148658357511,0.7987064363642699,0.096388617995329,0.48186875,0.18708333333333332,0.7816091954022989,0.034,0.06516530905606133,68,381,19,1932
cepstral:hos,relation_shrinkage_mahalanobis,33,0.9,58.94193645874158,30.423117964198205,69.59990125636482,41.31782228592358,-28.282078970441233,131.64216260545703,14.192686686066663,0.47319375,0.235,0.8082706766917294,0.1075,0.18976169461606354,215,349,51,1785
cepstral:hos,relation_shrinkage_mahalanobis,33,0.95,89.71407663654449,30.423117964198205,69.59990125636482,41.31782228592358,-28.282078970441233,131.64216260545703,14.192686686066663,0.47319375,0.205,0.7987012987012987,0.0615,0.11420612813370473,123,369,31,1877
cepstral:hos,relation_shrinkage_mahalanobis,33,0.97,132.18140409809982,30.423117964198205,69.59990125636482,41.31782228592358,-28.282078970441233,131.64216260545703,14.192686686066663,0.47319375,0.18875,0.7912087912087912,0.036,0.06886657101865136,72,381,19,1928
cepstral:bispectrum,relation_zdist,33,0.9,1.835513369772032,1.0,1.0104210196240349,1.0373829018357836,0.026961882211748778,2.7783483434057192,0.7485650379289904,0.518865,0.24041666666666667,0.8149466192170819,0.1145,0.20078912757562473,229,348,52,1771
cepstral:bispectrum,relation_zdist,33,0.95,2.5388703496979015,1.0,1.0104210196240349,1.0373829018357836,0.026961882211748778,2.7783483434057192,0.7485650379289904,0.518865,0.20166666666666666,0.8134328358208955,0.0545,0.10215557638238051,109,375,25,1891
cepstral:bispectrum,relation_zdist,33,0.97,3.049620867168058,1.0,1.0104210196240349,1.0373829018357836,0.026961882211748778,2.7783483434057192,0.7485650379289904,0.518865,0.1925,0.8604651162790697,0.037,0.07094918504314476,74,388,12,1926
cepstral:bispectrum,relation_pca_residual,33,0.9,0.47362115997333265,0.24254158925317404,0.2460440669329465,0.2686791884806535,0.02263512154770697,0.6199654818375678,0.18709886462872913,0.52819875,0.2579166666666667,0.8566775244299675,0.1315,0.22800173385348937,263,356,44,1737
cepstral:bispectrum,relation_pca_residual,33,0.95,0.6369346091712649,0.24254158925317404,0.2460440669329465,0.2686791884806535,0.02263512154770697,0.6199654818375678,0.18709886462872913,0.52819875,0.21708333333333332,0.8805031446540881,0.07,0.12968967114404817,140,381,19,1860
cepstral:bispectrum,relation_pca_residual,33,0.97,0.7866605322247634,0.24254158925317404,0.2460440669329465,0.2686791884806535,0.02263512154770697,0.6199654818375678,0.18709886462872913,0.52819875,0.19916666666666666,0.90625,0.0435,0.0830152671755725,87,391,9,1913
cepstral:bispectrum,relation_shrinkage_mahalanobis,33,0.9,59.14532074119399,31.233115540519883,32.06221363856018,33.482486033541804,1.4202723949816232,78.99654627561254,24.96032567969739,0.522575,0.24541666666666667,0.8411552346570397,0.1165,0.204655248133509,233,356,44,1767
cepstral:bispectrum,relation_shrinkage_mahalanobis,33,0.95,73.3546784773545,31.233115540519883,32.06221363856018,33.482486033541804,1.4202723949816232,78.99654627561254,24.96032567969739,0.522575,0.21333333333333335,0.8414634146341463,0.069,0.12754158964879853,138,374,26,1862
cepstral:bispectrum,relation_shrinkage_mahalanobis,33,0.97,88.41495886627162,31.233115540519883,32.06221363856018,33.482486033541804,1.4202723949816232,78.99654627561254,24.96032567969739,0.522575,0.19208333333333333,0.8351648351648352,0.038,0.07269249163079866,76,385,15,1924
cyclo:hos,relation_zdist,33,0.9,1.493024602614412,1.0,1.754639376728075,2.1107697468583133,0.3561303701302383,4.028183743340549,0.31132038708132137,0.47750375,0.235,0.8082706766917294,0.1075,0.18976169461606354,215,349,51,1785
cyclo:hos,relation_zdist,33,0.95,2.6035657709201057,1.0,1.754639376728075,2.1107697468583133,0.3561303701302383,4.028183743340549,0.31132038708132137,0.47750375,0.19916666666666666,0.782608695652174,0.054,0.1010289990645463,108,370,30,1892
cyclo:hos,relation_zdist,33,0.97,3.6881482355376023,1.0,1.754639376728075,2.1107697468583133,0.3561303701302383,4.028183743340549,0.31132038708132137,0.47750375,0.18416666666666667,0.7333333333333333,0.033,0.06315789473684211,66,376,24,1934
cyclo:hos,relation_pca_residual,33,0.9,0.2844396986916884,0.146071114420216,0.318903710485346,0.3023152367783365,-0.0165884737070095,0.6278276068398716,0.0728037935630999,0.5078925,0.24166666666666667,0.8237410071942446,0.1145,0.20105355575065845,229,351,49,1771
cyclo:hos,relation_pca_residual,33,0.95,0.4640809446295599,0.146071114420216,0.318903710485346,0.3023152367783365,-0.0165884737070095,0.6278276068398716,0.0728037935630999,0.5078925,0.19958333333333333,0.7883211678832117,0.054,0.10107627515208235,108,371,29,1892
cyclo:hos,relation_pca_residual,33,0.97,0.6574854297878643,0.146071114420216,0.318903710485346,0.3023152367783365,-0.0165884737070095,0.6278276068398716,0.0728037935630999,0.5078925,0.1875,0.7777777777777778,0.035,0.06698564593301436,70,380,20,1930
cyclo:hos,relation_shrinkage_mahalanobis,33,0.9,52.151156734737704,29.01539365646222,64.60664235322429,76.1570657686847,11.550423415460415,127.12907938982525,12.488535114261449,0.49145625,0.23666666666666666,0.8111111111111111,0.1095,0.19295154185022026,219,349,51,1781
cyclo:hos,relation_shrinkage_mahalanobis,33,0.95,82.8617858153869,29.01539365646222,64.60664235322429,76.1570657686847,11.550423415460415,127.12907938982525,12.488535114261449,0.49145625,0.20166666666666666,0.7876712328767124,0.0575,0.10717614165890028,115,369,31,1885
cyclo:hos,relation_shrinkage_mahalanobis,33,0.97,131.5134614050348,29.01539365646222,64.60664235322429,76.1570657686847,11.550423415460415,127.12907938982525,12.488535114261449,0.49145625,0.18375,0.7530864197530864,0.0305,0.05862566074002883,61,380,20,1939
cyclo:bispectrum,relation_zdist,33,0.9,1.9015061276445309,1.0,1.06049868934841,1.0606786200363498,0.00017993068793975553,3.1746674576408362,0.7115863445783612,0.507775,0.24083333333333334,0.822463768115942,0.1135,0.19947275922671354,227,351,49,1773
cyclo:bispectrum,relation_zdist,33,0.95,2.5791134136256177,1.0,1.06049868934841,1.0606786200363498,0.00017993068793975553,3.1746674576408362,0.7115863445783612,0.507775,0.20875,0.8136645962732919,0.0655,0.12124016658954188,131,370,30,1869
cyclo:bispectrum,relation_zdist,33,0.97,3.4491963821918787,1.0,1.06049868934841,1.0606786200363498,0.00017993068793975553,3.1746674576408362,0.7115863445783612,0.507775,0.18625,0.7764705882352941,0.033,0.06330935251798561,66,381,19,1934
cyclo:bispectrum,relation_pca_residual,33,0.9,0.4426406138552952,0.2422620707758763,0.2675590169543036,0.2756879752367477,0.008128958282444088,0.7871017910678689,0.1860111276976308,0.51436,0.26458333333333334,0.8254847645429363,0.149,0.25243540872511644,298,337,63,1702
cyclo:bispectrum,relation_pca_residual,33,0.95,0.613404857778232,0.2422620707758763,0.2675590169543036,0.2756879752367477,0.008128958282444088,0.7871017910678689,0.1860111276976308,0.51436,0.21875,0.8378378378378378,0.0775,0.14187643020594967,155,370,30,1845
cyclo:bispectrum,relation_pca_residual,33,0.97,0.7596502380849091,0.2422620707758763,0.2675590169543036,0.2756879752367477,0.008128958282444088,0.7871017910678689,0.1860111276976308,0.51436,0.2,0.8225806451612904,0.051,0.09604519774011298,102,378,22,1898
cyclo:bispectrum,relation_shrinkage_mahalanobis,33,0.9,57.85353518599842,31.442594042965126,34.07542260744663,34.32997812394639,0.2545555164997566,101.03864195903115,24.387241550812107,0.5114825,0.255,0.8419354838709677,0.1305,0.225974025974026,261,351,49,1739
cyclo:bispectrum,relation_shrinkage_mahalanobis,33,0.95,77.0420552383221,31.442594042965126,34.07542260744663,34.32997812394639,0.2545555164997566,101.03864195903115,24.387241550812107,0.5114825,0.21208333333333335,0.8263473053892215,0.069,0.127365020766036,138,371,29,1862
cyclo:bispectrum,relation_shrinkage_mahalanobis,33,0.97,96.26634005791772,31.442594042965126,34.07542260744663,34.32997812394639,0.2545555164997566,101.03864195903115,24.387241550812107,0.5114825,0.18916666666666668,0.77,0.0385,0.07333333333333333,77,377,23,1923
hos:bispectrum,relation_zdist,33,0.9,1.5314055545680527,1.0,1.0948303530041132,1.061572047155582,-0.03325830584853118,2.964318141714706,0.5389605293110369,0.50964625,0.24333333333333335,0.8108108108108109,0.12,0.20905923344947736,240,344,56,1760
hos:bispectrum,relation_zdist,33,0.95,2.460808834982242,1.0,1.0948303530041132,1.061572047155582,-0.03325830584853118,2.964318141714706,0.5389605293110369,0.50964625,0.19375,0.768595041322314,0.0465,0.0876944837340877,93,372,28,1907
hos:bispectrum,relation_zdist,33,0.97,3.2114894969386616,1.0,1.0948303530041132,1.061572047155582,-0.03325830584853118,2.964318141714706,0.5389605293110369,0.50964625,0.18416666666666667,0.7837837837837838,0.029,0.055930568948891035,58,384,16,1942
hos:bispectrum,relation_pca_residual,33,0.9,0.39658656186792784,0.23288238533692826,0.3329595576633656,0.33952780870371946,0.006568251040353856,0.8101120535371376,0.16794022050572904,0.50796875,0.26458333333333334,0.8328611898016998,0.147,0.24989375265618358,294,341,59,1706
hos:bispectrum,relation_pca_residual,33,0.95,0.5576687592741576,0.23288238533692826,0.3329595576633656,0.33952780870371946,0.006568251040353856,0.8101120535371376,0.16794022050572904,0.50796875,0.21625,0.8181818181818182,0.0765,0.13991769547325103,153,366,34,1847
hos:bispectrum,relation_pca_residual,33,0.97,0.6996640127757568,0.23288238533692826,0.3329595576633656,0.33952780870371946,0.006568251040353856,0.8101120535371376,0.16794022050572904,0.50796875,0.19458333333333333,0.7768595041322314,0.047,0.08863743517208864,94,373,27,1906
hos:bispectrum,relation_shrinkage_mahalanobis,33,0.9,51.87319792712842,31.19116117668311,40.99320125674398,38.108842263882266,-2.8843589928617135,102.31334825074296,19.731838751075365,0.50936125,0.24625,0.825938566552901,0.121,0.21107719145224596,242,349,51,1758
hos:bispectrum,relation_shrinkage_mahalanobis,33,0.95,78.07019528297093,31.19116117668311,40.99320125674398,38.108842263882266,-2.8843589928617135,102.31334825074296,19.731838751075365,0.50936125,0.20083333333333334,0.7847222222222222,0.0565,0.10541044776119403,113,369,31,1887
hos:bispectrum,relation_shrinkage_mahalanobis,33,0.97,98.80286484603302,31.19116117668311,40.99320125674398,38.108842263882266,-2.8843589928617135,102.31334825074296,19.731838751075365,0.50936125,0.18791666666666668,0.7741935483870968,0.036,0.06880076445293835,72,379,21,1928
