pair,method,tx,threshold_quantile,threshold,known_files,false_rejects,known_accepts,false_reject_rate,score_mean,score_p95
ap:bispectrum,relation_zdist,Tx1,0.97,3.6289492722312704,100,7,93,0.07,1.101530903963749,4.03704333369155
ap:bispectrum,relation_zdist,Tx2,0.97,3.6289492722312704,100,4,96,0.04,0.9960354300971332,2.951993367854013
ap:bispectrum,relation_zdist,Tx3,0.97,3.6289492722312704,100,6,94,0.06,1.2713743601677547,4.760777513997251
ap:bispectrum,relation_zdist,Tx4,0.97,3.6289492722312704,100,2,98,0.02,0.8802385028773289,2.1761179832803155
ap:bispectrum,relation_pca_residual,Tx1,0.9,0.5505372787127567,100,12,88,0.12,0.34451141346796044,0.9375305328840938
ap:bispectrum,relation_pca_residual,Tx2,0.9,0.5505372787127567,100,12,88,0.12,0.32059020218978296,0.9325215380999619
ap:bispectrum,relation_pca_residual,Tx3,0.9,0.5505372787127567,100,19,81,0.19,0.3743406395049316,1.1539489700463528
ap:bispectrum,relation_pca_residual,Tx4,0.9,0.5505372787127567,100,10,90,0.1,0.27852913354340375,0.6786555571228149
ap:bispectrum,relation_pca_residual,Tx1,0.95,0.7674256881917065,100,8,92,0.08,0.34451141346796044,0.9375305328840938
ap:bispectrum,relation_pca_residual,Tx2,0.95,0.7674256881917065,100,9,91,0.09,0.32059020218978296,0.9325215380999619
ap:bispectrum,relation_pca_residual,Tx3,0.95,0.7674256881917065,100,10,90,0.1,0.3743406395049316,1.1539489700463528
ap:bispectrum,relation_pca_residual,Tx4,0.95,0.7674256881917065,100,4,96,0.04,0.27852913354340375,0.6786555571228149
ap:bispectrum,relation_pca_residual,Tx1,0.97,0.8961829048128723,100,6,94,0.06,0.34451141346796044,0.9375305328840938
ap:bispectrum,relation_pca_residual,Tx2,0.97,0.8961829048128723,100,6,94,0.06,0.32059020218978296,0.9325215380999619
ap:bispectrum,relation_pca_residual,Tx3,0.97,0.8961829048128723,100,8,92,0.08,0.3743406395049316,1.1539489700463528
ap:bispectrum,relation_pca_residual,Tx4,0.97,0.8961829048128723,100,3,97,0.03,0.27852913354340375,0.6786555571228149
ap:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.9,62.811214857241346,100,12,88,0.12,35.83048887278332,115.04877447362706
ap:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.9,62.811214857241346,100,8,92,0.08,33.6890321839673,98.90076210485115
ap:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.9,62.811214857241346,100,16,84,0.16,40.50619776263291,128.012681556927
ap:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.9,62.811214857241346,100,6,94,0.06,28.676311614693855,68.29726392614795
ap:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.95,87.8563410445732,100,8,92,0.08,35.83048887278332,115.04877447362706
ap:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.95,87.8563410445732,100,7,93,0.07,33.6890321839673,98.90076210485115
ap:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.95,87.8563410445732,100,10,90,0.1,40.50619776263291,128.012681556927
ap:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.95,87.8563410445732,100,4,96,0.04,28.676311614693855,68.29726392614795
ap:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.97,103.3851727063069,100,8,92,0.08,35.83048887278332,115.04877447362706
ap:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.97,103.3851727063069,100,5,95,0.05,33.6890321839673,98.90076210485115
ap:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.97,103.3851727063069,100,8,92,0.08,40.50619776263291,128.012681556927
ap:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.97,103.3851727063069,100,3,97,0.03,28.676311614693855,68.29726392614795
fft:stft,relation_zdist,Tx1,0.9,1.8757238989149279,100,15,85,0.15,1.056303573969892,3.096103190906469
fft:stft,relation_zdist,Tx2,0.9,1.8757238989149279,100,8,92,0.08,0.9183401229888983,2.0977736556389
fft:stft,relation_zdist,Tx3,0.9,1.8757238989149279,100,17,83,0.17,1.0763336052143835,3.1344710395925484
fft:stft,relation_zdist,Tx4,0.9,1.8757238989149279,100,16,84,0.16,1.0433597344152643,2.6597840266114265
fft:stft,relation_zdist,Tx1,0.95,2.7083398202954587,100,8,92,0.08,1.056303573969892,3.096103190906469
fft:stft,relation_zdist,Tx2,0.95,2.7083398202954587,100,4,96,0.04,0.9183401229888983,2.0977736556389
fft:stft,relation_zdist,Tx3,0.95,2.7083398202954587,100,7,93,0.07,1.0763336052143835,3.1344710395925484
fft:stft,relation_zdist,Tx4,0.95,2.7083398202954587,100,5,95,0.05,1.0433597344152643,2.6597840266114265
fft:stft,relation_zdist,Tx1,0.97,3.1837181850983565,100,5,95,0.05,1.056303573969892,3.096103190906469
fft:stft,relation_zdist,Tx2,0.97,3.1837181850983565,100,4,96,0.04,0.9183401229888983,2.0977736556389
fft:stft,relation_zdist,Tx3,0.97,3.1837181850983565,100,5,95,0.05,1.0763336052143835,3.1344710395925484
fft:stft,relation_zdist,Tx4,0.97,3.1837181850983565,100,3,97,0.03,1.0433597344152643,2.6597840266114265
fft:stft,relation_pca_residual,Tx1,0.9,0.4305874214474502,100,16,84,0.16,0.24642319758859835,0.6943092485099147
fft:stft,relation_pca_residual,Tx2,0.9,0.4305874214474502,100,7,93,0.07,0.21745387443790726,0.48381592072998886
fft:stft,relation_pca_residual,Tx3,0.9,0.4305874214474502,100,10,90,0.1,0.25182591881049804,0.7967255111248595
fft:stft,relation_pca_residual,Tx4,0.9,0.4305874214474502,100,19,81,0.19,0.25866465239025643,0.7884611832888782
fft:stft,relation_pca_residual,Tx1,0.95,0.6068868359144673,100,7,93,0.07,0.24642319758859835,0.6943092485099147
fft:stft,relation_pca_residual,Tx2,0.95,0.6068868359144673,100,5,95,0.05,0.21745387443790726,0.48381592072998886
fft:stft,relation_pca_residual,Tx3,0.95,0.6068868359144673,100,8,92,0.08,0.25182591881049804,0.7967255111248595
fft:stft,relation_pca_residual,Tx4,0.95,0.6068868359144673,100,9,91,0.09,0.25866465239025643,0.7884611832888782
fft:stft,relation_pca_residual,Tx1,0.97,0.7152122417678364,100,5,95,0.05,0.24642319758859835,0.6943092485099147
fft:stft,relation_pca_residual,Tx2,0.97,0.7152122417678364,100,5,95,0.05,0.21745387443790726,0.48381592072998886
fft:stft,relation_pca_residual,Tx3,0.97,0.7152122417678364,100,7,93,0.07,0.25182591881049804,0.7967255111248595
fft:stft,relation_pca_residual,Tx4,0.97,0.7152122417678364,100,6,94,0.06,0.25866465239025643,0.7884611832888782
fft:stft,relation_shrinkage_mahalanobis,Tx1,0.9,57.4950895213829,100,15,85,0.15,33.43273974216905,93.6771831934856
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.9,57.4950895213829,100,6,94,0.06,29.08355826232608,57.88285007242471
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.9,57.4950895213829,100,14,86,0.14,33.18308546940298,99.22593224290586
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.9,57.4950895213829,100,17,83,0.17,34.02686771590646,85.35370697406148
fft:stft,relation_shrinkage_mahalanobis,Tx1,0.95,77.58682438273244,100,8,92,0.08,33.43273974216905,93.6771831934856
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.95,77.58682438273244,100,4,96,0.04,29.08355826232608,57.88285007242471
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.95,77.58682438273244,100,7,93,0.07,33.18308546940298,99.22593224290586
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.95,77.58682438273244,100,8,92,0.08,34.02686771590646,85.35370697406148
fft:stft,relation_shrinkage_mahalanobis,Tx1,0.97,95.27979234391753,100,5,95,0.05,33.43273974216905,93.6771831934856
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.97,95.27979234391753,100,4,96,0.04,29.08355826232608,57.88285007242471
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.97,95.27979234391753,100,6,94,0.06,33.18308546940298,99.22593224290586
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.97,95.27979234391753,100,5,95,0.05,34.02686771590646,85.35370697406148
fft:cepstral,relation_zdist,Tx1,0.9,1.9945445327308087,100,9,91,0.09,0.9002379381606568,2.5554217368708243
fft:cepstral,relation_zdist,Tx2,0.9,1.9945445327308087,100,9,91,0.09,1.0026367097376971,2.4847739442632926
fft:cepstral,relation_zdist,Tx3,0.9,1.9945445327308087,100,16,84,0.16,1.2339038657578147,5.345735428047174
fft:cepstral,relation_zdist,Tx4,0.9,1.9945445327308087,100,15,85,0.15,1.0154018457203027,3.1726558932722186
fft:cepstral,relation_zdist,Tx1,0.95,2.9382970624838167,100,2,98,0.02,0.9002379381606568,2.5554217368708243
fft:cepstral,relation_zdist,Tx2,0.95,2.9382970624838167,100,5,95,0.05,1.0026367097376971,2.4847739442632926
fft:cepstral,relation_zdist,Tx3,0.95,2.9382970624838167,100,11,89,0.11,1.2339038657578147,5.345735428047174
fft:cepstral,relation_zdist,Tx4,0.95,2.9382970624838167,100,8,92,0.08,1.0154018457203027,3.1726558932722186
fft:cepstral,relation_zdist,Tx1,0.97,3.9871547014817157,100,1,99,0.01,0.9002379381606568,2.5554217368708243
fft:cepstral,relation_zdist,Tx2,0.97,3.9871547014817157,100,4,96,0.04,1.0026367097376971,2.4847739442632926
fft:cepstral,relation_zdist,Tx3,0.97,3.9871547014817157,100,7,93,0.07,1.2339038657578147,5.345735428047174
fft:cepstral,relation_zdist,Tx4,0.97,3.9871547014817157,100,2,98,0.02,1.0154018457203027,3.1726558932722186
fft:cepstral,relation_pca_residual,Tx1,0.9,0.37312969104718746,100,9,91,0.09,0.18063216561327386,0.40289972078068853
fft:cepstral,relation_pca_residual,Tx2,0.9,0.37312969104718746,100,13,87,0.13,0.2111400347014073,0.6596503924033693
fft:cepstral,relation_pca_residual,Tx3,0.9,0.37312969104718746,100,13,87,0.13,0.1850607598113665,0.530790386665087
fft:cepstral,relation_pca_residual,Tx4,0.9,0.37312969104718746,100,12,88,0.12,0.19244575957817947,0.5268530483119763
fft:cepstral,relation_pca_residual,Tx1,0.95,0.5162227932759013,100,2,98,0.02,0.18063216561327386,0.40289972078068853
fft:cepstral,relation_pca_residual,Tx2,0.95,0.5162227932759013,100,7,93,0.07,0.2111400347014073,0.6596503924033693
fft:cepstral,relation_pca_residual,Tx3,0.95,0.5162227932759013,100,6,94,0.06,0.1850607598113665,0.530790386665087
fft:cepstral,relation_pca_residual,Tx4,0.95,0.5162227932759013,100,6,94,0.06,0.19244575957817947,0.5268530483119763
fft:cepstral,relation_pca_residual,Tx1,0.97,0.6230713312693221,100,1,99,0.01,0.18063216561327386,0.40289972078068853
fft:cepstral,relation_pca_residual,Tx2,0.97,0.6230713312693221,100,6,94,0.06,0.2111400347014073,0.6596503924033693
fft:cepstral,relation_pca_residual,Tx3,0.97,0.6230713312693221,100,4,96,0.04,0.1850607598113665,0.530790386665087
fft:cepstral,relation_pca_residual,Tx4,0.97,0.6230713312693221,100,4,96,0.04,0.19244575957817947,0.5268530483119763
fft:cepstral,relation_shrinkage_mahalanobis,Tx1,0.9,58.94943623010183,100,10,90,0.1,28.760874376992867,73.21296183413915
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.9,58.94943623010183,100,12,88,0.12,33.06216279703878,80.5051604481877
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.9,58.94943623010183,100,19,81,0.19,34.59598581459161,123.217620427893
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.9,58.94943623010183,100,14,86,0.14,32.08569185572298,108.30061855687781
fft:cepstral,relation_shrinkage_mahalanobis,Tx1,0.95,89.45533999893648,100,1,99,0.01,28.760874376992867,73.21296183413915
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.95,89.45533999893648,100,5,95,0.05,33.06216279703878,80.5051604481877
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.95,89.45533999893648,100,9,91,0.09,34.59598581459161,123.217620427893
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.95,89.45533999893648,100,7,93,0.07,32.08569185572298,108.30061855687781
fft:cepstral,relation_shrinkage_mahalanobis,Tx1,0.97,107.34798855358981,100,1,99,0.01,28.760874376992867,73.21296183413915
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.97,107.34798855358981,100,4,96,0.04,33.06216279703878,80.5051604481877
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.97,107.34798855358981,100,7,93,0.07,34.59598581459161,123.217620427893
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.97,107.34798855358981,100,6,94,0.06,32.08569185572298,108.30061855687781
fft:cyclo,relation_zdist,Tx1,0.9,1.995964027229071,100,12,88,0.12,0.9654061157176703,3.214723989147519
fft:cyclo,relation_zdist,Tx2,0.9,1.995964027229071,100,12,88,0.12,1.200470811510601,4.206064140663751
fft:cyclo,relation_zdist,Tx3,0.9,1.995964027229071,100,16,84,0.16,1.2195417556928354,5.310679991836131
fft:cyclo,relation_zdist,Tx4,0.9,1.995964027229071,100,13,87,0.13,1.0424959395187605,2.6422172612125783
fft:cyclo,relation_zdist,Tx1,0.95,3.3673607021514083,100,5,95,0.05,0.9654061157176703,3.214723989147519
fft:cyclo,relation_zdist,Tx2,0.95,3.3673607021514083,100,7,93,0.07,1.200470811510601,4.206064140663751
fft:cyclo,relation_zdist,Tx3,0.95,3.3673607021514083,100,9,91,0.09,1.2195417556928354,5.310679991836131
fft:cyclo,relation_zdist,Tx4,0.95,3.3673607021514083,100,5,95,0.05,1.0424959395187605,2.6422172612125783
fft:cyclo,relation_zdist,Tx1,0.97,4.593671397509383,100,1,99,0.01,0.9654061157176703,3.214723989147519
fft:cyclo,relation_zdist,Tx2,0.97,4.593671397509383,100,4,96,0.04,1.200470811510601,4.206064140663751
fft:cyclo,relation_zdist,Tx3,0.97,4.593671397509383,100,6,94,0.06,1.2195417556928354,5.310679991836131
fft:cyclo,relation_zdist,Tx4,0.97,4.593671397509383,100,3,97,0.03,1.0424959395187605,2.6422172612125783
fft:cyclo,relation_pca_residual,Tx1,0.9,0.4170721732562298,100,11,89,0.11,0.23098631402115108,0.6248674704866838
fft:cyclo,relation_pca_residual,Tx2,0.9,0.4170721732562298,100,10,90,0.1,0.2262582467317012,0.4851897727466389
fft:cyclo,relation_pca_residual,Tx3,0.9,0.4170721732562298,100,12,88,0.12,0.2568415615235333,0.9168815114545923
fft:cyclo,relation_pca_residual,Tx4,0.9,0.4170721732562298,100,13,87,0.13,0.2243066494969587,0.7235007456073547
fft:cyclo,relation_pca_residual,Tx1,0.95,0.5981571391177155,100,7,93,0.07,0.23098631402115108,0.6248674704866838
fft:cyclo,relation_pca_residual,Tx2,0.95,0.5981571391177155,100,5,95,0.05,0.2262582467317012,0.4851897727466389
fft:cyclo,relation_pca_residual,Tx3,0.95,0.5981571391177155,100,10,90,0.1,0.2568415615235333,0.9168815114545923
fft:cyclo,relation_pca_residual,Tx4,0.95,0.5981571391177155,100,7,93,0.07,0.2243066494969587,0.7235007456073547
fft:cyclo,relation_pca_residual,Tx1,0.97,0.7661090894037634,100,3,97,0.03,0.23098631402115108,0.6248674704866838
fft:cyclo,relation_pca_residual,Tx2,0.97,0.7661090894037634,100,5,95,0.05,0.2262582467317012,0.4851897727466389
fft:cyclo,relation_pca_residual,Tx3,0.97,0.7661090894037634,100,9,91,0.09,0.2568415615235333,0.9168815114545923
fft:cyclo,relation_pca_residual,Tx4,0.97,0.7661090894037634,100,5,95,0.05,0.2243066494969587,0.7235007456073547
fft:cyclo,relation_shrinkage_mahalanobis,Tx1,0.9,61.607093392965616,100,12,88,0.12,31.92105195860066,93.03769321845877
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.9,61.607093392965616,100,13,87,0.13,37.28657149411698,134.3842163053051
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.9,61.607093392965616,100,15,85,0.15,36.84376372182944,133.95467247596346
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.9,61.607093392965616,100,12,88,0.12,33.7556215494462,86.91315237351637
fft:cyclo,relation_shrinkage_mahalanobis,Tx1,0.95,91.89687118480543,100,6,94,0.06,31.92105195860066,93.03769321845877
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.95,91.89687118480543,100,7,93,0.07,37.28657149411698,134.3842163053051
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.95,91.89687118480543,100,9,91,0.09,36.84376372182944,133.95467247596346
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.95,91.89687118480543,100,5,95,0.05,33.7556215494462,86.91315237351637
fft:cyclo,relation_shrinkage_mahalanobis,Tx1,0.97,122.07213014679456,100,3,97,0.03,31.92105195860066,93.03769321845877
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.97,122.07213014679456,100,6,94,0.06,37.28657149411698,134.3842163053051
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.97,122.07213014679456,100,7,93,0.07,36.84376372182944,133.95467247596346
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.97,122.07213014679456,100,4,96,0.04,33.7556215494462,86.91315237351637
fft:hos,relation_zdist,Tx1,0.9,1.7307717776969038,100,16,84,0.16,0.917851469323621,3.886059524875935
fft:hos,relation_zdist,Tx2,0.9,1.7307717776969038,100,11,89,0.11,3.940133648908518,5.792646343044633
fft:hos,relation_zdist,Tx3,0.9,1.7307717776969038,100,19,81,0.19,1.0792931146828995,4.335597091755961
fft:hos,relation_zdist,Tx4,0.9,1.7307717776969038,100,10,90,0.1,0.7602601140552722,3.374324406376315
fft:hos,relation_zdist,Tx1,0.95,3.5934201182192074,100,8,92,0.08,0.917851469323621,3.886059524875935
fft:hos,relation_zdist,Tx2,0.95,3.5934201182192074,100,8,92,0.08,3.940133648908518,5.792646343044633
fft:hos,relation_zdist,Tx3,0.95,3.5934201182192074,100,11,89,0.11,1.0792931146828995,4.335597091755961
fft:hos,relation_zdist,Tx4,0.95,3.5934201182192074,100,3,97,0.03,0.7602601140552722,3.374324406376315
fft:hos,relation_zdist,Tx1,0.97,5.244675374604201,100,2,98,0.02,0.917851469323621,3.886059524875935
fft:hos,relation_zdist,Tx2,0.97,5.244675374604201,100,6,94,0.06,3.940133648908518,5.792646343044633
fft:hos,relation_zdist,Tx3,0.97,5.244675374604201,100,3,97,0.03,1.0792931146828995,4.335597091755961
fft:hos,relation_zdist,Tx4,0.97,5.244675374604201,100,3,97,0.03,0.7602601140552722,3.374324406376315
fft:hos,relation_pca_residual,Tx1,0.9,0.34322121402635586,100,13,87,0.13,0.20570583155353092,0.7641172682989537
fft:hos,relation_pca_residual,Tx2,0.9,0.34322121402635586,100,11,89,0.11,1.7098367114775201,1.304277709491457
fft:hos,relation_pca_residual,Tx3,0.9,0.34322121402635586,100,17,83,0.17,0.24573649972222011,0.8577002499894157
fft:hos,relation_pca_residual,Tx4,0.9,0.34322121402635586,100,8,92,0.08,0.18349502288196473,0.7954267004658889
fft:hos,relation_pca_residual,Tx1,0.95,0.5900198010695269,100,7,93,0.07,0.20570583155353092,0.7641172682989537
fft:hos,relation_pca_residual,Tx2,0.95,0.5900198010695269,100,10,90,0.1,1.7098367114775201,1.304277709491457
fft:hos,relation_pca_residual,Tx3,0.95,0.5900198010695269,100,12,88,0.12,0.24573649972222011,0.8577002499894157
fft:hos,relation_pca_residual,Tx4,0.95,0.5900198010695269,100,7,93,0.07,0.18349502288196473,0.7954267004658889
fft:hos,relation_pca_residual,Tx1,0.97,0.9275527531369419,100,3,97,0.03,0.20570583155353092,0.7641172682989537
fft:hos,relation_pca_residual,Tx2,0.97,0.9275527531369419,100,7,93,0.07,1.7098367114775201,1.304277709491457
fft:hos,relation_pca_residual,Tx3,0.97,0.9275527531369419,100,4,96,0.04,0.24573649972222011,0.8577002499894157
fft:hos,relation_pca_residual,Tx4,0.97,0.9275527531369419,100,5,95,0.05,0.18349502288196473,0.7954267004658889
fft:hos,relation_shrinkage_mahalanobis,Tx1,0.9,54.71753680435574,100,14,86,0.14,28.80635639210155,107.77216029291398
fft:hos,relation_shrinkage_mahalanobis,Tx2,0.9,54.71753680435574,100,11,89,0.11,182.47925821760637,181.17361078661935
fft:hos,relation_shrinkage_mahalanobis,Tx3,0.9,54.71753680435574,100,17,83,0.17,34.418405561955936,133.95302762228474
fft:hos,relation_shrinkage_mahalanobis,Tx4,0.9,54.71753680435574,100,10,90,0.1,26.3925562479546,107.57557300387208
fft:hos,relation_shrinkage_mahalanobis,Tx1,0.95,101.28740662463956,100,7,93,0.07,28.80635639210155,107.77216029291398
fft:hos,relation_shrinkage_mahalanobis,Tx2,0.95,101.28740662463956,100,8,92,0.08,182.47925821760637,181.17361078661935
fft:hos,relation_shrinkage_mahalanobis,Tx3,0.95,101.28740662463956,100,11,89,0.11,34.418405561955936,133.95302762228474
fft:hos,relation_shrinkage_mahalanobis,Tx4,0.95,101.28740662463956,100,6,94,0.06,26.3925562479546,107.57557300387208
fft:hos,relation_shrinkage_mahalanobis,Tx1,0.97,155.0702554771672,100,2,98,0.02,28.80635639210155,107.77216029291398
fft:hos,relation_shrinkage_mahalanobis,Tx2,0.97,155.0702554771672,100,6,94,0.06,182.47925821760637,181.17361078661935
fft:hos,relation_shrinkage_mahalanobis,Tx3,0.97,155.0702554771672,100,3,97,0.03,34.418405561955936,133.95302762228474
fft:hos,relation_shrinkage_mahalanobis,Tx4,0.97,155.0702554771672,100,3,97,0.03,26.3925562479546,107.57557300387208
fft:bispectrum,relation_zdist,Tx1,0.9,2.043713523185407,100,16,84,0.16,1.0939604241429455,3.130349027577964
fft:bispectrum,relation_zdist,Tx2,0.9,2.043713523185407,100,6,94,0.06,0.7884108199724902,2.0913739242116325
fft:bispectrum,relation_zdist,Tx3,0.9,2.043713523185407,100,17,83,0.17,1.267178739557386,3.2455890958273264
fft:bispectrum,relation_zdist,Tx4,0.9,2.043713523185407,100,11,89,0.11,0.9768606849577794,3.2829282368532353
fft:bispectrum,relation_zdist,Tx1,0.95,2.89980018129885,100,6,94,0.06,1.0939604241429455,3.130349027577964
fft:bispectrum,relation_zdist,Tx2,0.95,2.89980018129885,100,4,96,0.04,0.7884108199724902,2.0913739242116325
fft:bispectrum,relation_zdist,Tx3,0.95,2.89980018129885,100,9,91,0.09,1.267178739557386,3.2455890958273264
fft:bispectrum,relation_zdist,Tx4,0.95,2.89980018129885,100,6,94,0.06,0.9768606849577794,3.2829282368532353
fft:bispectrum,relation_zdist,Tx1,0.97,3.5467309140418726,100,3,97,0.03,1.0939604241429455,3.130349027577964
fft:bispectrum,relation_zdist,Tx2,0.97,3.5467309140418726,100,3,97,0.03,0.7884108199724902,2.0913739242116325
fft:bispectrum,relation_zdist,Tx3,0.97,3.5467309140418726,100,5,95,0.05,1.267178739557386,3.2455890958273264
fft:bispectrum,relation_zdist,Tx4,0.97,3.5467309140418726,100,2,98,0.02,0.9768606849577794,3.2829282368532353
fft:bispectrum,relation_pca_residual,Tx1,0.9,0.4501783491402545,100,13,87,0.13,0.24711199547155296,0.768322408136161
fft:bispectrum,relation_pca_residual,Tx2,0.9,0.4501783491402545,100,10,90,0.1,0.24021183240567312,0.6458689419149086
fft:bispectrum,relation_pca_residual,Tx3,0.9,0.4501783491402545,100,17,83,0.17,0.3208046709255761,0.856433606867867
fft:bispectrum,relation_pca_residual,Tx4,0.9,0.4501783491402545,100,18,82,0.18,0.2647613643872603,0.7875241048035153
fft:bispectrum,relation_pca_residual,Tx1,0.95,0.6185320215563623,100,8,92,0.08,0.24711199547155296,0.768322408136161
fft:bispectrum,relation_pca_residual,Tx2,0.95,0.6185320215563623,100,6,94,0.06,0.24021183240567312,0.6458689419149086
fft:bispectrum,relation_pca_residual,Tx3,0.95,0.6185320215563623,100,9,91,0.09,0.3208046709255761,0.856433606867867
fft:bispectrum,relation_pca_residual,Tx4,0.95,0.6185320215563623,100,9,91,0.09,0.2647613643872603,0.7875241048035153
fft:bispectrum,relation_pca_residual,Tx1,0.97,0.8031086578136295,100,5,95,0.05,0.24711199547155296,0.768322408136161
fft:bispectrum,relation_pca_residual,Tx2,0.97,0.8031086578136295,100,4,96,0.04,0.24021183240567312,0.6458689419149086
fft:bispectrum,relation_pca_residual,Tx3,0.97,0.8031086578136295,100,6,94,0.06,0.3208046709255761,0.856433606867867
fft:bispectrum,relation_pca_residual,Tx4,0.97,0.8031086578136295,100,5,95,0.05,0.2647613643872603,0.7875241048035153
fft:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.9,60.08302058831787,100,15,85,0.15,33.45163760825213,97.30629604173501
fft:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.9,60.08302058831787,100,7,93,0.07,26.762778639329618,67.5965633086378
fft:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.9,60.08302058831787,100,17,83,0.17,39.89766325524015,106.3180919353372
fft:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.9,60.08302058831787,100,14,86,0.14,32.2353223155853,90.2591295547465
fft:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.95,85.05613122491536,100,8,92,0.08,33.45163760825213,97.30629604173501
fft:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.95,85.05613122491536,100,3,97,0.03,26.762778639329618,67.5965633086378
fft:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.95,85.05613122491536,100,9,91,0.09,39.89766325524015,106.3180919353372
fft:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.95,85.05613122491536,100,8,92,0.08,32.2353223155853,90.2591295547465
fft:bispectrum,relation_shrinkage_mahalanobis,Tx1,0.97,96.38759512776033,100,6,94,0.06,33.45163760825213,97.30629604173501
fft:bispectrum,relation_shrinkage_mahalanobis,Tx2,0.97,96.38759512776033,100,3,97,0.03,26.762778639329618,67.5965633086378
fft:bispectrum,relation_shrinkage_mahalanobis,Tx3,0.97,96.38759512776033,100,8,92,0.08,39.89766325524015,106.3180919353372
fft:bispectrum,relation_shrinkage_mahalanobis,Tx4,0.97,96.38759512776033,100,4,96,0.04,32.2353223155853,90.2591295547465
stft:cepstral,relation_zdist,Tx1,0.9,1.92956104963088,100,10,90,0.1,1.019626109757004,2.6779497697198016
stft:cepstral,relation_zdist,Tx2,0.9,1.92956104963088,100,8,92,0.08,0.9925799992749614,3.5016849204856064
stft:cepstral,relation_zdist,Tx3,0.9,1.92956104963088,100,14,86,0.14,1.1299791621387303,2.8184698869014486
stft:cepstral,relation_zdist,Tx4,0.9,1.92956104963088,100,14,86,0.14,1.0864395337408808,3.144294238999939
stft:cepstral,relation_zdist,Tx1,0.95,2.8199275898247547,100,4,96,0.04,1.019626109757004,2.6779497697198016
stft:cepstral,relation_zdist,Tx2,0.95,2.8199275898247547,100,7,93,0.07,0.9925799992749614,3.5016849204856064
stft:cepstral,relation_zdist,Tx3,0.95,2.8199275898247547,100,5,95,0.05,1.1299791621387303,2.8184698869014486
stft:cepstral,relation_zdist,Tx4,0.95,2.8199275898247547,100,7,93,0.07,1.0864395337408808,3.144294238999939
stft:cepstral,relation_zdist,Tx1,0.97,3.4101179701647344,100,4,96,0.04,1.019626109757004,2.6779497697198016
stft:cepstral,relation_zdist,Tx2,0.97,3.4101179701647344,100,6,94,0.06,0.9925799992749614,3.5016849204856064
stft:cepstral,relation_zdist,Tx3,0.97,3.4101179701647344,100,2,98,0.02,1.1299791621387303,2.8184698869014486
stft:cepstral,relation_zdist,Tx4,0.97,3.4101179701647344,100,4,96,0.04,1.0864395337408808,3.144294238999939
stft:cepstral,relation_pca_residual,Tx1,0.9,0.46980827836852923,100,11,89,0.11,0.26708638033624066,0.728842776594165
stft:cepstral,relation_pca_residual,Tx2,0.9,0.46980827836852923,100,11,89,0.11,0.31126713812187673,1.1652575708350819
