pair,method,tx,threshold_quantile,threshold,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
fft:stft,relation_zdist,Tx6,0.9,2.1833008772529463,0.53714,0.2633333333333333,0.8452380952380952,0.142,0.24315068493150685,71,87,13,429
fft:stft,relation_zdist,Tx7,0.9,2.1833008772529463,0.52644,0.23,0.796875,0.102,0.18085106382978725,51,87,13,449
fft:stft,relation_zdist,Tx8,0.9,2.1833008772529463,0.52574,0.225,0.7868852459016393,0.096,0.17112299465240643,48,87,13,452
fft:stft,relation_zdist,Tx2,0.95,3.2016093105840935,0.50388,0.2,0.7777777777777778,0.056,0.1044776119402985,28,92,8,472
fft:stft,relation_zdist,Tx3,0.95,3.2016093105840935,0.53478,0.21666666666666667,0.8260869565217391,0.076,0.1391941391941392,38,92,8,462
fft:stft,relation_zdist,Tx4,0.95,3.2016093105840935,0.56504,0.21333333333333335,0.8181818181818182,0.072,0.1323529411764706,36,92,8,464
fft:stft,relation_zdist,Tx5,0.95,3.2016093105840935,0.53216,0.20666666666666667,0.8,0.064,0.11851851851851851,32,92,8,468
fft:stft,relation_zdist,Tx6,0.95,3.2016093105840935,0.53714,0.19333333333333333,0.75,0.048,0.09022556390977444,24,92,8,476
fft:stft,relation_zdist,Tx7,0.95,3.2016093105840935,0.52644,0.19166666666666668,0.7419354838709677,0.046,0.08662900188323917,23,92,8,477
fft:stft,relation_zdist,Tx8,0.95,3.2016093105840935,0.52574,0.19166666666666668,0.7419354838709677,0.046,0.08662900188323917,23,92,8,477
fft:stft,relation_zdist,Tx2,0.97,3.442977987126536,0.50388,0.195,0.7575757575757576,0.05,0.09380863039399624,25,92,8,475
fft:stft,relation_zdist,Tx3,0.97,3.442977987126536,0.53478,0.20833333333333334,0.8048780487804879,0.066,0.12199630314232902,33,92,8,467
fft:stft,relation_zdist,Tx4,0.97,3.442977987126536,0.56504,0.20666666666666667,0.8,0.064,0.11851851851851851,32,92,8,468
fft:stft,relation_zdist,Tx5,0.97,3.442977987126536,0.53216,0.195,0.7575757575757576,0.05,0.09380863039399624,25,92,8,475
fft:stft,relation_zdist,Tx6,0.97,3.442977987126536,0.53714,0.18833333333333332,0.7241379310344828,0.042,0.07939508506616258,21,92,8,479
fft:stft,relation_zdist,Tx7,0.97,3.442977987126536,0.52644,0.185,0.7037037037037037,0.038,0.07210626185958253,19,92,8,481
fft:stft,relation_zdist,Tx8,0.97,3.442977987126536,0.52574,0.185,0.7037037037037037,0.038,0.07210626185958253,19,92,8,481
fft:stft,relation_pca_residual,Tx2,0.9,0.4530309461659335,0.49418,0.2916666666666667,0.8440366972477065,0.184,0.3021346469622332,92,83,17,408
fft:stft,relation_pca_residual,Tx3,0.9,0.4530309461659335,0.52934,0.33,0.8712121212121212,0.23,0.36392405063291133,115,83,17,385
fft:stft,relation_pca_residual,Tx4,0.9,0.4530309461659335,0.56384,0.355,0.8843537414965986,0.26,0.401854714064915,130,83,17,370
fft:stft,relation_pca_residual,Tx5,0.9,0.4530309461659335,0.5323,0.32,0.8650793650793651,0.218,0.3482428115015974,109,83,17,391
fft:stft,relation_pca_residual,Tx6,0.9,0.4530309461659335,0.5308,0.31,0.8583333333333333,0.206,0.332258064516129,103,83,17,397
fft:stft,relation_pca_residual,Tx7,0.9,0.4530309461659335,0.5186,0.29833333333333334,0.8495575221238938,0.192,0.31321370309951063,96,83,17,404
fft:stft,relation_pca_residual,Tx8,0.9,0.4530309461659335,0.52078,0.2966666666666667,0.8482142857142857,0.19,0.3104575163398693,95,83,17,405
fft:stft,relation_pca_residual,Tx2,0.95,0.5702334633432907,0.49418,0.245,0.8405797101449275,0.116,0.2038664323374341,58,89,11,442
fft:stft,relation_pca_residual,Tx3,0.95,0.5702334633432907,0.52934,0.2733333333333333,0.872093023255814,0.15,0.25597269624573377,75,89,11,425
fft:stft,relation_pca_residual,Tx4,0.95,0.5702334633432907,0.56384,0.305,0.8952380952380953,0.188,0.3107438016528925,94,89,11,406
fft:stft,relation_pca_residual,Tx5,0.95,0.5702334633432907,0.5323,0.2733333333333333,0.872093023255814,0.15,0.25597269624573377,75,89,11,425
fft:stft,relation_pca_residual,Tx6,0.95,0.5702334633432907,0.5308,0.27,0.8690476190476191,0.146,0.25,73,89,11,427
fft:stft,relation_pca_residual,Tx7,0.95,0.5702334633432907,0.5186,0.25,0.8472222222222222,0.122,0.21328671328671328,61,89,11,439
fft:stft,relation_pca_residual,Tx8,0.95,0.5702334633432907,0.52078,0.25,0.8472222222222222,0.122,0.21328671328671328,61,89,11,439
fft:stft,relation_pca_residual,Tx2,0.97,0.6715901485438088,0.49418,0.22666666666666666,0.8333333333333334,0.09,0.1624548736462094,45,91,9,455
fft:stft,relation_pca_residual,Tx3,0.97,0.6715901485438088,0.52934,0.235,0.847457627118644,0.1,0.17889087656529518,50,91,9,450
fft:stft,relation_pca_residual,Tx4,0.97,0.6715901485438088,0.56384,0.25166666666666665,0.8695652173913043,0.12,0.210896309314587,60,91,9,440
fft:stft,relation_pca_residual,Tx5,0.97,0.6715901485438088,0.5323,0.235,0.847457627118644,0.1,0.17889087656529518,50,91,9,450
fft:stft,relation_pca_residual,Tx6,0.97,0.6715901485438088,0.5308,0.24166666666666667,0.8571428571428571,0.108,0.19182948490230906,54,91,9,446
fft:stft,relation_pca_residual,Tx7,0.97,0.6715901485438088,0.5186,0.225,0.8301886792452831,0.088,0.15913200723327306,44,91,9,456
fft:stft,relation_pca_residual,Tx8,0.97,0.6715901485438088,0.52078,0.23,0.8392857142857143,0.094,0.16906474820143885,47,91,9,453
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.9,64.88128580741072,0.49908,0.26166666666666666,0.8433734939759037,0.14,0.24013722126929676,70,87,13,430
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.9,64.88128580741072,0.53668,0.275,0.8571428571428571,0.156,0.2639593908629441,78,87,13,422
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.9,64.88128580741072,0.5729,0.315,0.8869565217391304,0.204,0.33170731707317075,102,87,13,398
fft:stft,relation_shrinkage_mahalanobis,Tx5,0.9,64.88128580741072,0.53794,0.2683333333333333,0.8505747126436781,0.148,0.252129471890971,74,87,13,426
fft:stft,relation_shrinkage_mahalanobis,Tx6,0.9,64.88128580741072,0.53866,0.2783333333333333,0.8602150537634409,0.16,0.26981450252951095,80,87,13,420
fft:stft,relation_shrinkage_mahalanobis,Tx7,0.9,64.88128580741072,0.52818,0.24666666666666667,0.8243243243243243,0.122,0.21254355400696864,61,87,13,439
fft:stft,relation_shrinkage_mahalanobis,Tx8,0.9,64.88128580741072,0.53706,0.25666666666666665,0.8375,0.134,0.2310344827586207,67,87,13,433
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.95,77.826139710708,0.49908,0.23833333333333334,0.8524590163934426,0.104,0.18538324420677363,52,91,9,448
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.95,77.826139710708,0.53668,0.24666666666666667,0.8636363636363636,0.114,0.20141342756183747,57,91,9,443
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.95,77.826139710708,0.5729,0.2683333333333333,0.8860759493670886,0.14,0.24179620034542318,70,91,9,430
fft:stft,relation_shrinkage_mahalanobis,Tx5,0.95,77.826139710708,0.53794,0.25333333333333335,0.8714285714285714,0.122,0.21403508771929824,61,91,9,439
fft:stft,relation_shrinkage_mahalanobis,Tx6,0.95,77.826139710708,0.53866,0.25166666666666665,0.8695652173913043,0.12,0.210896309314587,60,91,9,440
fft:stft,relation_shrinkage_mahalanobis,Tx7,0.95,77.826139710708,0.52818,0.225,0.8301886792452831,0.088,0.15913200723327306,44,91,9,456
fft:stft,relation_shrinkage_mahalanobis,Tx8,0.95,77.826139710708,0.53706,0.21833333333333332,0.8163265306122449,0.08,0.14571948998178508,40,91,9,460
fft:stft,relation_shrinkage_mahalanobis,Tx2,0.97,93.82078937685264,0.49908,0.21,0.7954545454545454,0.07,0.1286764705882353,35,91,9,465
fft:stft,relation_shrinkage_mahalanobis,Tx3,0.97,93.82078937685264,0.53668,0.22166666666666668,0.8235294117647058,0.084,0.15245009074410165,42,91,9,458
fft:stft,relation_shrinkage_mahalanobis,Tx4,0.97,93.82078937685264,0.5729,0.23166666666666666,0.8421052631578947,0.096,0.17235188509874327,48,91,9,452
fft:stft,relation_shrinkage_mahalanobis,Tx5,0.97,93.82078937685264,0.53794,0.22333333333333333,0.8269230769230769,0.086,0.15579710144927536,43,91,9,457
fft:stft,relation_shrinkage_mahalanobis,Tx6,0.97,93.82078937685264,0.53866,0.21166666666666667,0.8,0.072,0.13211009174311927,36,91,9,464
fft:stft,relation_shrinkage_mahalanobis,Tx7,0.97,93.82078937685264,0.52818,0.2,0.7631578947368421,0.058,0.10780669144981413,29,91,9,471
fft:stft,relation_shrinkage_mahalanobis,Tx8,0.97,93.82078937685264,0.53706,0.19666666666666666,0.75,0.054,0.10074626865671642,27,91,9,473
fft:cepstral,relation_zdist,Tx2,0.9,2.042993885948509,0.5135,0.27166666666666667,0.92,0.138,0.24000000000000002,69,94,6,431
fft:cepstral,relation_zdist,Tx3,0.9,2.042993885948509,0.5265,0.285,0.927710843373494,0.154,0.2641509433962264,77,94,6,423
fft:cepstral,relation_zdist,Tx4,0.9,2.042993885948509,0.5823,0.3016666666666667,0.9354838709677419,0.174,0.29342327150084313,87,94,6,413
fft:cepstral,relation_zdist,Tx5,0.9,2.042993885948509,0.51752,0.29,0.9302325581395349,0.16,0.27303754266211605,80,94,6,420
fft:cepstral,relation_zdist,Tx6,0.9,2.042993885948509,0.5281,0.29,0.9302325581395349,0.16,0.27303754266211605,80,94,6,420
fft:cepstral,relation_zdist,Tx7,0.9,2.042993885948509,0.53036,0.28833333333333333,0.9294117647058824,0.158,0.2700854700854701,79,94,6,421
fft:cepstral,relation_zdist,Tx8,0.9,2.042993885948509,0.56012,0.295,0.9325842696629213,0.166,0.28183361629881154,83,94,6,417
fft:cepstral,relation_zdist,Tx2,0.95,3.0699247832281187,0.5135,0.23,0.8958333333333334,0.086,0.15693430656934304,43,95,5,457
fft:cepstral,relation_zdist,Tx3,0.95,3.0699247832281187,0.5265,0.25,0.9166666666666666,0.11,0.19642857142857142,55,95,5,445
fft:cepstral,relation_zdist,Tx4,0.95,3.0699247832281187,0.5823,0.225,0.8888888888888888,0.08,0.14678899082568808,40,95,5,460
fft:cepstral,relation_zdist,Tx5,0.95,3.0699247832281187,0.51752,0.23833333333333334,0.9056603773584906,0.096,0.1735985533453888,48,95,5,452
fft:cepstral,relation_zdist,Tx6,0.95,3.0699247832281187,0.5281,0.23666666666666666,0.9038461538461539,0.094,0.17028985507246377,47,95,5,453
fft:cepstral,relation_zdist,Tx7,0.95,3.0699247832281187,0.53036,0.24333333333333335,0.9107142857142857,0.102,0.18345323741007194,51,95,5,449
fft:cepstral,relation_zdist,Tx8,0.95,3.0699247832281187,0.56012,0.22166666666666668,0.8837209302325582,0.076,0.13996316758747698,38,95,5,462
fft:cepstral,relation_zdist,Tx2,0.97,3.374519440071989,0.5135,0.21666666666666667,0.875,0.07,0.12962962962962962,35,95,5,465
fft:cepstral,relation_zdist,Tx3,0.97,3.374519440071989,0.5265,0.24666666666666667,0.9137931034482759,0.106,0.18996415770609318,53,95,5,447
fft:cepstral,relation_zdist,Tx4,0.97,3.374519440071989,0.5823,0.21166666666666667,0.8648648648648649,0.064,0.1191806331471136,32,95,5,468
fft:cepstral,relation_zdist,Tx5,0.97,3.374519440071989,0.51752,0.22833333333333333,0.8936170212765957,0.084,0.15356489945155394,42,95,5,458
fft:cepstral,relation_zdist,Tx6,0.97,3.374519440071989,0.5281,0.23166666666666666,0.8979591836734694,0.088,0.16029143897996356,44,95,5,456
fft:cepstral,relation_zdist,Tx7,0.97,3.374519440071989,0.53036,0.23166666666666666,0.8979591836734694,0.088,0.16029143897996356,44,95,5,456
fft:cepstral,relation_zdist,Tx8,0.97,3.374519440071989,0.56012,0.21666666666666667,0.875,0.07,0.12962962962962962,35,95,5,465
fft:cepstral,relation_pca_residual,Tx2,0.9,0.28198462653204,0.51554,0.3,0.8703703703703703,0.188,0.30921052631578944,94,86,14,406
fft:cepstral,relation_pca_residual,Tx3,0.9,0.28198462653204,0.53798,0.315,0.8803418803418803,0.206,0.3338735818476499,103,86,14,397
fft:cepstral,relation_pca_residual,Tx4,0.9,0.28198462653204,0.56678,0.3516666666666667,0.8992805755395683,0.25,0.39123630672926446,125,86,14,375
fft:cepstral,relation_pca_residual,Tx5,0.9,0.28198462653204,0.52106,0.32,0.8833333333333333,0.212,0.3419354838709678,106,86,14,394
fft:cepstral,relation_pca_residual,Tx6,0.9,0.28198462653204,0.54134,0.3416666666666667,0.8947368421052632,0.238,0.37598736176935227,119,86,14,381
fft:cepstral,relation_pca_residual,Tx7,0.9,0.28198462653204,0.52838,0.3333333333333333,0.890625,0.228,0.36305732484076436,114,86,14,386
fft:cepstral,relation_pca_residual,Tx8,0.9,0.28198462653204,0.5788,0.3566666666666667,0.9014084507042254,0.256,0.39875389408099693,128,86,14,372
fft:cepstral,relation_pca_residual,Tx2,0.95,0.4112141404548576,0.51554,0.255,0.863013698630137,0.126,0.2198952879581152,63,90,10,437
fft:cepstral,relation_pca_residual,Tx3,0.95,0.4112141404548576,0.53798,0.2633333333333333,0.8717948717948718,0.136,0.23529411764705882,68,90,10,432
fft:cepstral,relation_pca_residual,Tx4,0.95,0.4112141404548576,0.56678,0.285,0.8901098901098901,0.162,0.2741116751269036,81,90,10,419
fft:cepstral,relation_pca_residual,Tx5,0.95,0.4112141404548576,0.52106,0.26166666666666666,0.8701298701298701,0.134,0.23223570190641246,67,90,10,433
fft:cepstral,relation_pca_residual,Tx6,0.95,0.4112141404548576,0.54134,0.2733333333333333,0.8809523809523809,0.148,0.2534246575342466,74,90,10,426
fft:cepstral,relation_pca_residual,Tx7,0.95,0.4112141404548576,0.52838,0.2733333333333333,0.8809523809523809,0.148,0.2534246575342466,74,90,10,426
fft:cepstral,relation_pca_residual,Tx8,0.95,0.4112141404548576,0.5788,0.27666666666666667,0.8837209302325582,0.152,0.25938566552901027,76,90,10,424
fft:cepstral,relation_pca_residual,Tx2,0.97,0.5590362103486111,0.51554,0.24166666666666667,0.9591836734693877,0.094,0.17122040072859743,47,98,2,453
fft:cepstral,relation_pca_residual,Tx3,0.97,0.5590362103486111,0.53798,0.25666666666666665,0.9655172413793104,0.112,0.2007168458781362,56,98,2,444
fft:cepstral,relation_pca_residual,Tx4,0.97,0.5590362103486111,0.56678,0.23333333333333334,0.9545454545454546,0.084,0.15441176470588236,42,98,2,458
fft:cepstral,relation_pca_residual,Tx5,0.97,0.5590362103486111,0.52106,0.255,0.9649122807017544,0.11,0.19748653500897664,55,98,2,445
fft:cepstral,relation_pca_residual,Tx6,0.97,0.5590362103486111,0.54134,0.245,0.9607843137254902,0.098,0.17785843920145192,49,98,2,451
fft:cepstral,relation_pca_residual,Tx7,0.97,0.5590362103486111,0.52838,0.25333333333333335,0.9642857142857143,0.108,0.19424460431654678,54,98,2,446
fft:cepstral,relation_pca_residual,Tx8,0.97,0.5590362103486111,0.5788,0.24166666666666667,0.9591836734693877,0.094,0.17122040072859743,47,98,2,453
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.9,57.28788408651024,0.51428,0.285,0.898876404494382,0.16,0.2716468590831919,80,91,9,420
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.9,57.28788408651024,0.52866,0.30833333333333335,0.912621359223301,0.188,0.3117744610281924,94,91,9,406
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.9,57.28788408651024,0.59116,0.345,0.928,0.232,0.3712,116,91,9,384
fft:cepstral,relation_shrinkage_mahalanobis,Tx5,0.9,57.28788408651024,0.51992,0.305,0.9108910891089109,0.184,0.30615640599001664,92,91,9,408
fft:cepstral,relation_shrinkage_mahalanobis,Tx6,0.9,57.28788408651024,0.53354,0.30666666666666664,0.9117647058823529,0.186,0.30897009966777406,93,91,9,407
fft:cepstral,relation_shrinkage_mahalanobis,Tx7,0.9,57.28788408651024,0.5298,0.31,0.9134615384615384,0.19,0.31456953642384106,95,91,9,405
fft:cepstral,relation_shrinkage_mahalanobis,Tx8,0.9,57.28788408651024,0.57226,0.3416666666666667,0.926829268292683,0.228,0.36597110754414125,114,91,9,386
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.95,78.95982214714212,0.51428,0.25,0.9166666666666666,0.11,0.19642857142857142,55,95,5,445
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.95,78.95982214714212,0.52866,0.27,0.9305555555555556,0.134,0.23426573426573424,67,95,5,433
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.95,78.95982214714212,0.59116,0.2683333333333333,0.9295774647887324,0.132,0.2311733800350263,66,95,5,434
fft:cepstral,relation_shrinkage_mahalanobis,Tx5,0.95,78.95982214714212,0.51992,0.27,0.9305555555555556,0.134,0.23426573426573424,67,95,5,433
fft:cepstral,relation_shrinkage_mahalanobis,Tx6,0.95,78.95982214714212,0.53354,0.265,0.927536231884058,0.128,0.2249560632688928,64,95,5,436
fft:cepstral,relation_shrinkage_mahalanobis,Tx7,0.95,78.95982214714212,0.5298,0.2683333333333333,0.9295774647887324,0.132,0.2311733800350263,66,95,5,434
fft:cepstral,relation_shrinkage_mahalanobis,Tx8,0.95,78.95982214714212,0.57226,0.2633333333333333,0.9264705882352942,0.126,0.22183098591549294,63,95,5,437
fft:cepstral,relation_shrinkage_mahalanobis,Tx2,0.97,95.91478057898046,0.51428,0.24,0.9230769230769231,0.096,0.17391304347826086,48,96,4,452
fft:cepstral,relation_shrinkage_mahalanobis,Tx3,0.97,95.91478057898046,0.52866,0.25833333333333336,0.9365079365079365,0.118,0.20959147424511543,59,96,4,441
fft:cepstral,relation_shrinkage_mahalanobis,Tx4,0.97,95.91478057898046,0.59116,0.235,0.9183673469387755,0.09,0.16393442622950818,45,96,4,455
fft:cepstral,relation_shrinkage_mahalanobis,Tx5,0.97,95.91478057898046,0.51992,0.24166666666666667,0.9245283018867925,0.098,0.17721518987341772,49,96,4,451
fft:cepstral,relation_shrinkage_mahalanobis,Tx6,0.97,95.91478057898046,0.53354,0.24666666666666667,0.9285714285714286,0.104,0.1870503597122302,52,96,4,448
fft:cepstral,relation_shrinkage_mahalanobis,Tx7,0.97,95.91478057898046,0.5298,0.245,0.9272727272727272,0.102,0.18378378378378374,51,96,4,449
fft:cepstral,relation_shrinkage_mahalanobis,Tx8,0.97,95.91478057898046,0.57226,0.23833333333333334,0.9215686274509803,0.094,0.1705989110707804,47,96,4,453
fft:cyclo,relation_zdist,Tx2,0.9,1.9193078112094843,0.5188,0.295,0.8888888888888888,0.176,0.2938230383973289,88,89,11,412
fft:cyclo,relation_zdist,Tx3,0.9,1.9193078112094843,0.51922,0.315,0.9009009009009009,0.2,0.32733224222585927,100,89,11,400
fft:cyclo,relation_zdist,Tx4,0.9,1.9193078112094843,0.5496,0.29,0.8854166666666666,0.17,0.28523489932885904,85,89,11,415
fft:cyclo,relation_zdist,Tx5,0.9,1.9193078112094843,0.53586,0.325,0.905982905982906,0.212,0.3435980551053484,106,89,11,394
fft:cyclo,relation_zdist,Tx6,0.9,1.9193078112094843,0.53516,0.31666666666666665,0.9017857142857143,0.202,0.3300653594771242,101,89,11,399
fft:cyclo,relation_zdist,Tx7,0.9,1.9193078112094843,0.5373,0.31,0.8981481481481481,0.194,0.3190789473684211,97,89,11,403
fft:cyclo,relation_zdist,Tx8,0.9,1.9193078112094843,0.56388,0.3,0.8921568627450981,0.182,0.3023255813953488,91,89,11,409
fft:cyclo,relation_zdist,Tx2,0.95,3.282510351954744,0.5188,0.26166666666666666,0.8904109589041096,0.13,0.22687609075043635,65,92,8,435
fft:cyclo,relation_zdist,Tx3,0.95,3.282510351954744,0.51922,0.29,0.9111111111111111,0.164,0.27796610169491526,82,92,8,418
fft:cyclo,relation_zdist,Tx4,0.95,3.282510351954744,0.5496,0.22666666666666666,0.8461538461538461,0.088,0.15942028985507245,44,92,8,456
fft:cyclo,relation_zdist,Tx5,0.95,3.282510351954744,0.53586,0.2816666666666667,0.9058823529411765,0.154,0.26324786324786326,77,92,8,423
fft:cyclo,relation_zdist,Tx6,0.95,3.282510351954744,0.53516,0.27,0.8974358974358975,0.14,0.24221453287197237,70,92,8,430
fft:cyclo,relation_zdist,Tx7,0.95,3.282510351954744,0.5373,0.2833333333333333,0.9069767441860465,0.156,0.26621160409556316,78,92,8,422
fft:cyclo,relation_zdist,Tx8,0.95,3.282510351954744,0.56388,0.24166666666666667,0.8688524590163934,0.106,0.18894830659536543,53,92,8,447
fft:cyclo,relation_zdist,Tx2,0.97,4.391130629600956,0.5188,0.25166666666666665,0.9047619047619048,0.114,0.2024866785079929,57,94,6,443
fft:cyclo,relation_zdist,Tx3,0.97,4.391130629600956,0.51922,0.275,0.922077922077922,0.142,0.24610051993067594,71,94,6,429
fft:cyclo,relation_zdist,Tx4,0.97,4.391130629600956,0.5496,0.21333333333333335,0.85,0.068,0.12592592592592594,34,94,6,466
fft:cyclo,relation_zdist,Tx5,0.97,4.391130629600956,0.53586,0.26,0.9117647058823529,0.124,0.2183098591549296,62,94,6,438
fft:cyclo,relation_zdist,Tx6,0.97,4.391130629600956,0.53516,0.24833333333333332,0.9016393442622951,0.11,0.19607843137254902,55,94,6,445
fft:cyclo,relation_zdist,Tx7,0.97,4.391130629600956,0.5373,0.26166666666666666,0.9130434782608695,0.126,0.22144112478031633,63,94,6,437
fft:cyclo,relation_zdist,Tx8,0.97,4.391130629600956,0.56388,0.22333333333333333,0.8695652173913043,0.08,0.14652014652014653,40,94,6,460
fft:cyclo,relation_pca_residual,Tx2,0.9,0.368662887948857,0.56158,0.32166666666666666,0.849624060150376,0.226,0.3570300157977883,113,80,20,387
fft:cyclo,relation_pca_residual,Tx3,0.9,0.368662887948857,0.6874,0.37666666666666665,0.8795180722891566,0.292,0.43843843843843844,146,80,20,354
fft:cyclo,relation_pca_residual,Tx4,0.9,0.368662887948857,0.54538,0.31333333333333335,0.84375,0.216,0.34394904458598724,108,80,20,392
fft:cyclo,relation_pca_residual,Tx5,0.9,0.368662887948857,0.62432,0.3516666666666667,0.8675496688741722,0.262,0.402457757296467,131,80,20,369
fft:cyclo,relation_pca_residual,Tx6,0.9,0.368662887948857,0.5404,0.3433333333333333,0.863013698630137,0.252,0.3900928792569659,126,80,20,374
fft:cyclo,relation_pca_residual,Tx7,0.9,0.368662887948857,0.56592,0.35,0.8666666666666667,0.26,0.4,130,80,20,370
fft:cyclo,relation_pca_residual,Tx8,0.9,0.368662887948857,0.55816,0.31666666666666665,0.8461538461538461,0.22,0.3492063492063492,110,80,20,390
fft:cyclo,relation_pca_residual,Tx2,0.95,0.49728293162403253,0.56158,0.28833333333333333,0.9010989010989011,0.164,0.2774957698815567,82,91,9,418
fft:cyclo,relation_pca_residual,Tx3,0.95,0.49728293162403253,0.6874,0.33,0.9224137931034483,0.214,0.3474025974025974,107,91,9,393
fft:cyclo,relation_pca_residual,Tx4,0.95,0.49728293162403253,0.54538,0.28,0.8953488372093024,0.154,0.2627986348122867,77,91,9,423
fft:cyclo,relation_pca_residual,Tx5,0.95,0.49728293162403253,0.62432,0.3233333333333333,0.9196428571428571,0.206,0.33660130718954245,103,91,9,397
fft:cyclo,relation_pca_residual,Tx6,0.95,0.49728293162403253,0.5404,0.3016666666666667,0.9090909090909091,0.18,0.3005008347245409,90,91,9,410
fft:cyclo,relation_pca_residual,Tx7,0.95,0.49728293162403253,0.56592,0.31833333333333336,0.9174311926605505,0.2,0.32840722495894914,100,91,9,400
fft:cyclo,relation_pca_residual,Tx8,0.95,0.49728293162403253,0.55816,0.2816666666666667,0.896551724137931,0.156,0.26575809199318573,78,91,9,422
fft:cyclo,relation_pca_residual,Tx2,0.97,0.6339380067508343,0.56158,0.2733333333333333,0.9210526315789473,0.14,0.24305555555555555,70,94,6,430
fft:cyclo,relation_pca_residual,Tx3,0.97,0.6339380067508343,0.6874,0.305,0.9368421052631579,0.178,0.2991596638655462,89,94,6,411
fft:cyclo,relation_pca_residual,Tx4,0.97,0.6339380067508343,0.54538,0.25166666666666665,0.9047619047619048,0.114,0.2024866785079929,57,94,6,443
fft:cyclo,relation_pca_residual,Tx5,0.97,0.6339380067508343,0.62432,0.3016666666666667,0.9354838709677419,0.174,0.29342327150084313,87,94,6,413
fft:cyclo,relation_pca_residual,Tx6,0.97,0.6339380067508343,0.5404,0.28,0.925,0.148,0.25517241379310346,74,94,6,426
fft:cyclo,relation_pca_residual,Tx7,0.97,0.6339380067508343,0.56592,0.30666666666666664,0.9375,0.18,0.30201342281879195,90,94,6,410
fft:cyclo,relation_pca_residual,Tx8,0.97,0.6339380067508343,0.55816,0.255,0.9076923076923077,0.118,0.2088495575221239,59,94,6,441
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.9,55.26124647456877,0.51508,0.3,0.8448275862068966,0.196,0.31818181818181823,98,82,18,402
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.9,55.26124647456877,0.52334,0.33666666666666667,0.8695652173913043,0.24,0.37617554858934166,120,82,18,380
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.9,55.26124647456877,0.54882,0.30666666666666664,0.85,0.204,0.3290322580645161,102,82,18,398
fft:cyclo,relation_shrinkage_mahalanobis,Tx5,0.9,55.26124647456877,0.53104,0.33666666666666667,0.8695652173913043,0.24,0.37617554858934166,120,82,18,380
fft:cyclo,relation_shrinkage_mahalanobis,Tx6,0.9,55.26124647456877,0.53434,0.3283333333333333,0.8646616541353384,0.23,0.36334913112164297,115,82,18,385
fft:cyclo,relation_shrinkage_mahalanobis,Tx7,0.9,55.26124647456877,0.5409,0.32666666666666666,0.8636363636363636,0.228,0.36075949367088606,114,82,18,386
fft:cyclo,relation_shrinkage_mahalanobis,Tx8,0.9,55.26124647456877,0.56502,0.32666666666666666,0.8636363636363636,0.228,0.36075949367088606,114,82,18,386
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.95,76.17668407863455,0.51508,0.27666666666666667,0.8837209302325582,0.152,0.25938566552901027,76,90,10,424
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.95,76.17668407863455,0.52334,0.30833333333333335,0.9047619047619048,0.19,0.3140495867768595,95,90,10,405
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.95,76.17668407863455,0.54882,0.26666666666666666,0.875,0.14,0.24137931034482757,70,90,10,430
fft:cyclo,relation_shrinkage_mahalanobis,Tx5,0.95,76.17668407863455,0.53104,0.31333333333333335,0.9074074074074074,0.196,0.32236842105263164,98,90,10,402
fft:cyclo,relation_shrinkage_mahalanobis,Tx6,0.95,76.17668407863455,0.53434,0.29833333333333334,0.898989898989899,0.178,0.29716193656093487,89,90,10,411
fft:cyclo,relation_shrinkage_mahalanobis,Tx7,0.95,76.17668407863455,0.5409,0.30333333333333334,0.9019607843137255,0.184,0.30564784053156147,92,90,10,408
fft:cyclo,relation_shrinkage_mahalanobis,Tx8,0.95,76.17668407863455,0.56502,0.285,0.8901098901098901,0.162,0.2741116751269036,81,90,10,419
fft:cyclo,relation_shrinkage_mahalanobis,Tx2,0.97,120.85638337739711,0.51508,0.26,0.9,0.126,0.22105263157894736,63,93,7,437
fft:cyclo,relation_shrinkage_mahalanobis,Tx3,0.97,120.85638337739711,0.52334,0.2783333333333333,0.9135802469135802,0.148,0.2547332185886403,74,93,7,426
fft:cyclo,relation_shrinkage_mahalanobis,Tx4,0.97,120.85638337739711,0.54882,0.23,0.8653846153846154,0.09,0.16304347826086957,45,93,7,455
