representation,method,tx,threshold_quantile,threshold,auc,accuracy,precision,recall,f1,tp,tn,fp,fn
hos,zdist,Tx2,0.97,3.671048561265576,0.48444,0.205,0.7804878048780488,0.064,0.11829944547134935,32,91,9,468
hos,zdist,Tx3,0.97,3.671048561265576,0.51242,0.22666666666666666,0.8333333333333334,0.09,0.1624548736462094,45,91,9,455
hos,zdist,Tx4,0.97,3.671048561265576,0.46414,0.20333333333333334,0.775,0.062,0.11481481481481483,31,91,9,469
hos,zdist,Tx5,0.97,3.671048561265576,0.49148,0.20666666666666667,0.7857142857142857,0.066,0.12177121771217714,33,91,9,467
hos,zdist,Tx6,0.97,3.671048561265576,0.51336,0.2,0.7631578947368421,0.058,0.10780669144981413,29,91,9,471
hos,zdist,Tx7,0.97,3.671048561265576,0.50964,0.2,0.7631578947368421,0.058,0.10780669144981413,29,91,9,471
hos,zdist,Tx8,0.97,3.671048561265576,0.49026,0.18166666666666667,0.6666666666666666,0.036,0.06831119544592029,18,91,9,482
hos,pca_residual,Tx2,0.9,0.10680907221337277,0.49638,0.255,0.797752808988764,0.142,0.24108658743633274,71,82,18,429
hos,pca_residual,Tx3,0.9,0.10680907221337277,0.52626,0.27,0.8163265306122449,0.16,0.26755852842809363,80,82,18,420
hos,pca_residual,Tx4,0.9,0.10680907221337277,0.50312,0.27,0.8163265306122449,0.16,0.26755852842809363,80,82,18,420
hos,pca_residual,Tx5,0.9,0.10680907221337277,0.48986,0.25333333333333335,0.7954545454545454,0.14,0.2380952380952381,70,82,18,430
hos,pca_residual,Tx6,0.9,0.10680907221337277,0.53554,0.26,0.8043478260869565,0.148,0.24999999999999997,74,82,18,426
hos,pca_residual,Tx7,0.9,0.10680907221337277,0.52156,0.25833333333333336,0.8021978021978022,0.146,0.2470389170896785,73,82,18,427
hos,pca_residual,Tx8,0.9,0.10680907221337277,0.5377,0.265,0.8105263157894737,0.154,0.2588235294117647,77,82,18,423
hos,pca_residual,Tx2,0.95,0.17846074079411806,0.49638,0.22166666666666668,0.8666666666666667,0.078,0.14311926605504588,39,94,6,461
hos,pca_residual,Tx3,0.95,0.17846074079411806,0.52626,0.23333333333333334,0.8846153846153846,0.092,0.16666666666666666,46,94,6,454
hos,pca_residual,Tx4,0.95,0.17846074079411806,0.50312,0.22333333333333333,0.8695652173913043,0.08,0.14652014652014653,40,94,6,460
hos,pca_residual,Tx5,0.95,0.17846074079411806,0.48986,0.225,0.8723404255319149,0.082,0.14990859232175505,41,94,6,459
hos,pca_residual,Tx6,0.95,0.17846074079411806,0.53554,0.22,0.8636363636363636,0.076,0.13970588235294118,38,94,6,462
hos,pca_residual,Tx7,0.95,0.17846074079411806,0.52156,0.22,0.8636363636363636,0.076,0.13970588235294118,38,94,6,462
hos,pca_residual,Tx8,0.95,0.17846074079411806,0.5377,0.235,0.8867924528301887,0.094,0.16998191681735986,47,94,6,453
hos,pca_residual,Tx2,0.97,0.22272752966016474,0.49638,0.20666666666666667,0.8333333333333334,0.06,0.11194029850746269,30,94,6,470
hos,pca_residual,Tx3,0.97,0.22272752966016474,0.52626,0.21666666666666667,0.8571428571428571,0.072,0.13284132841328414,36,94,6,464
hos,pca_residual,Tx4,0.97,0.22272752966016474,0.50312,0.20666666666666667,0.8333333333333334,0.06,0.11194029850746269,30,94,6,470
hos,pca_residual,Tx5,0.97,0.22272752966016474,0.48986,0.22,0.8636363636363636,0.076,0.13970588235294118,38,94,6,462
hos,pca_residual,Tx6,0.97,0.22272752966016474,0.53554,0.205,0.8285714285714286,0.058,0.10841121495327102,29,94,6,471
hos,pca_residual,Tx7,0.97,0.22272752966016474,0.52156,0.20666666666666667,0.8333333333333334,0.06,0.11194029850746269,30,94,6,470
hos,pca_residual,Tx8,0.97,0.22272752966016474,0.5377,0.21666666666666667,0.8571428571428571,0.072,0.13284132841328414,36,94,6,464
hos,shrinkage_mahalanobis,Tx2,0.9,75.3951126421919,0.51294,0.265,0.8041237113402062,0.156,0.26130653266331655,78,81,19,422
hos,shrinkage_mahalanobis,Tx3,0.9,75.3951126421919,0.55262,0.285,0.8256880733944955,0.18,0.29556650246305416,90,81,19,410
hos,shrinkage_mahalanobis,Tx4,0.9,75.3951126421919,0.5151,0.2633333333333333,0.8020833333333334,0.154,0.25838926174496646,77,81,19,423
hos,shrinkage_mahalanobis,Tx5,0.9,75.3951126421919,0.5205,0.25833333333333336,0.7956989247311828,0.148,0.24957841483979762,74,81,19,426
hos,shrinkage_mahalanobis,Tx6,0.9,75.3951126421919,0.55326,0.2866666666666667,0.8272727272727273,0.182,0.2983606557377049,91,81,19,409
hos,shrinkage_mahalanobis,Tx7,0.9,75.3951126421919,0.5532,0.2733333333333333,0.8137254901960784,0.166,0.2757475083056478,83,81,19,417
hos,shrinkage_mahalanobis,Tx8,0.9,75.3951126421919,0.52328,0.25666666666666665,0.7934782608695652,0.146,0.2466216216216216,73,81,19,427
hos,shrinkage_mahalanobis,Tx2,0.95,112.73492229828237,0.51294,0.23166666666666666,0.8095238095238095,0.102,0.18117229129662524,51,88,12,449
hos,shrinkage_mahalanobis,Tx3,0.95,112.73492229828237,0.55262,0.23833333333333334,0.8208955223880597,0.11,0.19400352733686066,55,88,12,445
hos,shrinkage_mahalanobis,Tx4,0.95,112.73492229828237,0.5151,0.235,0.8153846153846154,0.106,0.18761061946902655,53,88,12,447
hos,shrinkage_mahalanobis,Tx5,0.95,112.73492229828237,0.5205,0.23,0.8064516129032258,0.1,0.17793594306049823,50,88,12,450
hos,shrinkage_mahalanobis,Tx6,0.95,112.73492229828237,0.55326,0.23333333333333334,0.8125,0.104,0.18439716312056736,52,88,12,448
hos,shrinkage_mahalanobis,Tx7,0.95,112.73492229828237,0.5532,0.225,0.7966101694915254,0.094,0.16815742397137748,47,88,12,453
hos,shrinkage_mahalanobis,Tx8,0.95,112.73492229828237,0.52328,0.22833333333333333,0.8032786885245902,0.098,0.17468805704099824,49,88,12,451
hos,shrinkage_mahalanobis,Tx2,0.97,165.90601168652802,0.51294,0.205,0.8484848484848485,0.056,0.10506566604127579,28,95,5,472
hos,shrinkage_mahalanobis,Tx3,0.97,165.90601168652802,0.55262,0.21666666666666667,0.875,0.07,0.12962962962962962,35,95,5,465
hos,shrinkage_mahalanobis,Tx4,0.97,165.90601168652802,0.5151,0.21,0.8611111111111112,0.062,0.11567164179104476,31,95,5,469
hos,shrinkage_mahalanobis,Tx5,0.97,165.90601168652802,0.5205,0.21333333333333335,0.868421052631579,0.066,0.12267657992565055,33,95,5,467
hos,shrinkage_mahalanobis,Tx6,0.97,165.90601168652802,0.55326,0.20333333333333334,0.84375,0.054,0.10150375939849623,27,95,5,473
hos,shrinkage_mahalanobis,Tx7,0.97,165.90601168652802,0.5532,0.21,0.8611111111111112,0.062,0.11567164179104476,31,95,5,469
hos,shrinkage_mahalanobis,Tx8,0.97,165.90601168652802,0.52328,0.21166666666666667,0.8648648648648649,0.064,0.1191806331471136,32,95,5,468
bispectrum,zdist,Tx2,0.9,1.901193206877076,0.49786,0.2683333333333333,0.8505747126436781,0.148,0.252129471890971,74,87,13,426
bispectrum,zdist,Tx3,0.9,1.901193206877076,0.52276,0.3,0.8773584905660378,0.186,0.3069306930693069,93,87,13,407
bispectrum,zdist,Tx4,0.9,1.901193206877076,0.51268,0.2683333333333333,0.8505747126436781,0.148,0.252129471890971,74,87,13,426
bispectrum,zdist,Tx5,0.9,1.901193206877076,0.49424,0.2733333333333333,0.8555555555555555,0.154,0.26101694915254237,77,87,13,423
bispectrum,zdist,Tx6,0.9,1.901193206877076,0.5429,0.325,0.8925619834710744,0.216,0.34782608695652173,108,87,13,392
bispectrum,zdist,Tx7,0.9,1.901193206877076,0.5316,0.33166666666666667,0.896,0.224,0.3584,112,87,13,388
bispectrum,zdist,Tx8,0.9,1.901193206877076,0.49944,0.25166666666666665,0.8311688311688312,0.128,0.2218370883882149,64,87,13,436
bispectrum,zdist,Tx2,0.95,2.4652457802248056,0.49786,0.22,0.8333333333333334,0.08,0.145985401459854,40,92,8,460
bispectrum,zdist,Tx3,0.95,2.4652457802248056,0.52276,0.245,0.873015873015873,0.11,0.19538188277087035,55,92,8,445
bispectrum,zdist,Tx4,0.95,2.4652457802248056,0.51268,0.215,0.8222222222222222,0.074,0.13577981651376148,37,92,8,463
bispectrum,zdist,Tx5,0.95,2.4652457802248056,0.49424,0.22833333333333333,0.8490566037735849,0.09,0.162748643761302,45,92,8,455
bispectrum,zdist,Tx6,0.95,2.4652457802248056,0.5429,0.24166666666666667,0.8688524590163934,0.106,0.18894830659536543,53,92,8,447
bispectrum,zdist,Tx7,0.95,2.4652457802248056,0.5316,0.27,0.8974358974358975,0.14,0.24221453287197237,70,92,8,430
bispectrum,zdist,Tx8,0.95,2.4652457802248056,0.49944,0.20166666666666666,0.7837837837837838,0.058,0.1080074487895717,29,92,8,471
bispectrum,zdist,Tx2,0.97,3.186017295351171,0.49786,0.19,0.8181818181818182,0.036,0.06896551724137931,18,96,4,482
bispectrum,zdist,Tx3,0.97,3.186017295351171,0.52276,0.20666666666666667,0.875,0.056,0.10526315789473684,28,96,4,472
bispectrum,zdist,Tx4,0.97,3.186017295351171,0.51268,0.18166666666666667,0.7647058823529411,0.026,0.05029013539651837,13,96,4,487
bispectrum,zdist,Tx5,0.97,3.186017295351171,0.49424,0.21,0.8823529411764706,0.06,0.11235955056179775,30,96,4,470
bispectrum,zdist,Tx6,0.97,3.186017295351171,0.5429,0.19333333333333333,0.8333333333333334,0.04,0.07633587786259541,20,96,4,480
bispectrum,zdist,Tx7,0.97,3.186017295351171,0.5316,0.21166666666666667,0.8857142857142857,0.062,0.11588785046728972,31,96,4,469
bispectrum,zdist,Tx8,0.97,3.186017295351171,0.49944,0.18666666666666668,0.8,0.032,0.061538461538461535,16,96,4,484
bispectrum,pca_residual,Tx2,0.9,0.2453674786626345,0.5049,0.34833333333333333,0.8471337579617835,0.266,0.4048706240487062,133,76,24,367
bispectrum,pca_residual,Tx3,0.9,0.2453674786626345,0.5585,0.39666666666666667,0.8709677419354839,0.324,0.47230320699708456,162,76,24,338
bispectrum,pca_residual,Tx4,0.9,0.2453674786626345,0.51632,0.365,0.8562874251497006,0.286,0.42878560719640174,143,76,24,357
bispectrum,pca_residual,Tx5,0.9,0.2453674786626345,0.49464,0.36,0.8536585365853658,0.28,0.4216867469879518,140,76,24,360
bispectrum,pca_residual,Tx6,0.9,0.2453674786626345,0.5423,0.39666666666666667,0.8709677419354839,0.324,0.47230320699708456,162,76,24,338
bispectrum,pca_residual,Tx7,0.9,0.2453674786626345,0.54384,0.39,0.8681318681318682,0.316,0.46334310850439875,158,76,24,342
bispectrum,pca_residual,Tx8,0.9,0.2453674786626345,0.48444,0.31666666666666665,0.8260869565217391,0.228,0.3573667711598746,114,76,24,386
bispectrum,pca_residual,Tx2,0.95,0.2696275647538829,0.5049,0.26166666666666666,0.8275862068965517,0.144,0.24531516183986368,72,85,15,428
bispectrum,pca_residual,Tx3,0.95,0.2696275647538829,0.5585,0.3333333333333333,0.8846153846153846,0.23,0.3650793650793651,115,85,15,385
bispectrum,pca_residual,Tx4,0.95,0.2696275647538829,0.51632,0.2866666666666667,0.8529411764705882,0.174,0.2890365448504983,87,85,15,413
bispectrum,pca_residual,Tx5,0.95,0.2696275647538829,0.49464,0.30666666666666664,0.868421052631579,0.198,0.3224755700325733,99,85,15,401
bispectrum,pca_residual,Tx6,0.95,0.2696275647538829,0.5423,0.33166666666666667,0.8837209302325582,0.228,0.3624801271860095,114,85,15,386
bispectrum,pca_residual,Tx7,0.95,0.2696275647538829,0.54384,0.33166666666666667,0.8837209302325582,0.228,0.3624801271860095,114,85,15,386
bispectrum,pca_residual,Tx8,0.95,0.2696275647538829,0.48444,0.25333333333333335,0.8170731707317073,0.134,0.2302405498281787,67,85,15,433
bispectrum,pca_residual,Tx2,0.97,0.28482572036473097,0.5049,0.24166666666666667,0.835820895522388,0.112,0.19753086419753085,56,89,11,444
bispectrum,pca_residual,Tx3,0.97,0.28482572036473097,0.5585,0.29333333333333333,0.8877551020408163,0.174,0.2909698996655518,87,89,11,413
bispectrum,pca_residual,Tx4,0.97,0.28482572036473097,0.51632,0.25666666666666665,0.8552631578947368,0.13,0.22569444444444445,65,89,11,435
bispectrum,pca_residual,Tx5,0.97,0.28482572036473097,0.49464,0.27166666666666667,0.8705882352941177,0.148,0.252991452991453,74,89,11,426
bispectrum,pca_residual,Tx6,0.97,0.28482572036473097,0.5423,0.3,0.8921568627450981,0.182,0.3023255813953488,91,89,11,409
bispectrum,pca_residual,Tx7,0.97,0.28482572036473097,0.54384,0.29833333333333334,0.8910891089108911,0.18,0.2995008319467554,90,89,11,410
bispectrum,pca_residual,Tx8,0.97,0.28482572036473097,0.48444,0.22666666666666666,0.8103448275862069,0.094,0.16845878136200715,47,89,11,453
bispectrum,shrinkage_mahalanobis,Tx2,0.9,137.59554303393654,0.50432,0.5066666666666667,0.8333333333333334,0.51,0.6327543424317619,255,49,51,245
bispectrum,shrinkage_mahalanobis,Tx3,0.9,137.59554303393654,0.56514,0.5716666666666667,0.8521739130434782,0.588,0.6958579881656805,294,49,51,206
bispectrum,shrinkage_mahalanobis,Tx4,0.9,137.59554303393654,0.51198,0.52,0.8375796178343949,0.526,0.6461916461916463,263,49,51,237
bispectrum,shrinkage_mahalanobis,Tx5,0.9,137.59554303393654,0.49576,0.49333333333333335,0.8288590604026845,0.494,0.6190476190476191,247,49,51,253
bispectrum,shrinkage_mahalanobis,Tx6,0.9,137.59554303393654,0.5424,0.5533333333333333,0.8473053892215568,0.566,0.6786570743405275,283,49,51,217
bispectrum,shrinkage_mahalanobis,Tx7,0.9,137.59554303393654,0.55896,0.55,0.8463855421686747,0.562,0.6754807692307692,281,49,51,219
bispectrum,shrinkage_mahalanobis,Tx8,0.9,137.59554303393654,0.48802,0.49,0.8277027027027027,0.49,0.6155778894472361,245,49,51,255
bispectrum,shrinkage_mahalanobis,Tx2,0.95,150.0825283284408,0.50432,0.44,0.8416666666666667,0.404,0.5459459459459459,202,62,38,298
bispectrum,shrinkage_mahalanobis,Tx3,0.95,150.0825283284408,0.56514,0.5033333333333333,0.8633093525179856,0.48,0.6169665809768637,240,62,38,260
bispectrum,shrinkage_mahalanobis,Tx4,0.95,150.0825283284408,0.51198,0.46,0.8492063492063492,0.428,0.5691489361702127,214,62,38,286
bispectrum,shrinkage_mahalanobis,Tx5,0.95,150.0825283284408,0.49576,0.43833333333333335,0.8410041841004184,0.402,0.5439783491204331,201,62,38,299
bispectrum,shrinkage_mahalanobis,Tx6,0.95,150.0825283284408,0.5424,0.4866666666666667,0.8582089552238806,0.46,0.5989583333333334,230,62,38,270
bispectrum,shrinkage_mahalanobis,Tx7,0.95,150.0825283284408,0.55896,0.49333333333333335,0.8602941176470589,0.468,0.6062176165803109,234,62,38,266
bispectrum,shrinkage_mahalanobis,Tx8,0.95,150.0825283284408,0.48802,0.4266666666666667,0.8362068965517241,0.388,0.5300546448087432,194,62,38,306
bispectrum,shrinkage_mahalanobis,Tx2,0.97,156.64494562035776,0.50432,0.41,0.8411214953271028,0.36,0.5042016806722689,180,66,34,320
bispectrum,shrinkage_mahalanobis,Tx3,0.97,156.64494562035776,0.56514,0.47,0.864,0.432,0.576,216,66,34,284
bispectrum,shrinkage_mahalanobis,Tx4,0.97,156.64494562035776,0.51198,0.43333333333333335,0.8508771929824561,0.388,0.532967032967033,194,66,34,306
bispectrum,shrinkage_mahalanobis,Tx5,0.97,156.64494562035776,0.49576,0.41333333333333333,0.8425925925925926,0.364,0.5083798882681565,182,66,34,318
bispectrum,shrinkage_mahalanobis,Tx6,0.97,156.64494562035776,0.5424,0.465,0.8623481781376519,0.426,0.5702811244979921,213,66,34,287
bispectrum,shrinkage_mahalanobis,Tx7,0.97,156.64494562035776,0.55896,0.4633333333333333,0.8617886178861789,0.424,0.5683646112600536,212,66,34,288
bispectrum,shrinkage_mahalanobis,Tx8,0.97,156.64494562035776,0.48802,0.38333333333333336,0.8282828282828283,0.328,0.4699140401146132,164,66,34,336
